raw_name,importance
Perovskite_composition_long_form_FA0.8MA0.2PbBr0.256I0.744,0.0
Perovskite_composition_long_form_FASnBrI2,0.0
Perovskite_composition_long_form_Cs0.3FA0.7PbBr0.256I0.744,0.0
Perovskite_composition_long_form_MAPbBr0.3I2.7,0.0
Perovskite_composition_long_form_MAPbBr0.5I2.5,0.0
Perovskite_composition_long_form_MAPbBr0.6I2.4,0.0
Perovskite_additives_concentrations_10,0.0
Perovskite_additives_concentrations_10 mol%,0.0
Perovskite_additives_concentrations_100 mM,0.0
Perovskite_composition_long_form_CsBa0.1Pb0.9I3,0.0
Perovskite_composition_long_form_Cs0.3FA0.6MA0.1PbBr0.256I0.744,0.0
Perovskite_additives_concentrations_0.03; 0.003,0.0
Perovskite_additives_concentrations_0.4,0.0
Perovskite_additives_concentrations_0.09; -1; -1,0.0
Perovskite_additives_concentrations_0.1,0.0
Perovskite_additives_concentrations_0.12,0.0
Perovskite_additives_concentrations_0.19,0.0
Perovskite_additives_concentrations_0.2,0.0
ETL_deposition_reaction_solutions_compounds_Titanium diisopropoxide bis(acetylacetonate) >> titanium tetrachloride | TiO2-np,0.0
Perovskite_additives_concentrations_1 mg/ml,0.0
Perovskite_composition_long_form_Cs0.3FA0.2MA0.5PbI3,0.0
Perovskite_additives_concentrations_1 wt%,0.0
Perovskite_additives_concentrations_1.15 mg/ml; 5 vol%,0.0
Perovskite_additives_concentrations_0.003,0.0
Perovskite_composition_assumption_XPS,0.0
Perovskite_band_gap_estimation_basis_Literature,0.0
Perovskite_composition_long_form_MAPbBrI2,0.0
Perovskite_additives_concentrations_2.5 vol%,0.0
Perovskite_thickness_2000,0.0
Perovskite_thickness_230,0.0
Perovskite_additives_concentrations_5 vol%,0.0
Perovskite_additives_concentrations_25 mM,0.0
Perovskite_additives_concentrations_3 mg/ml,0.0
Perovskite_additives_concentrations_3 mol%; 3 mol%,0.0
Perovskite_additives_concentrations_3 vol%,0.0
Perovskite_additives_concentrations_3.1 mg/ml; 5 vol%,0.0
Perovskite_additives_concentrations_3.6 vol%,0.0
Perovskite_additives_concentrations_3.9 vol%,0.0
Perovskite_thickness_250,0.0
Perovskite_additives_concentrations_4 wt%,0.0
Perovskite_additives_concentrations_4.2 vol%,0.0
Perovskite_additives_concentrations_5 mg/ml,0.0
Perovskite_additives_concentrations_5 mol%,0.0
Perovskite_additives_concentrations_5 mol%; 3 mol%,0.0
Perovskite_deposition_solvents_none,0.0
Perovskite_additives_concentrations_2.7 mg/ml; 5 vol%,0.0
Perovskite_additives_concentrations_3.3 vol%,0.0
Perovskite_additives_concentrations_5.2 mg/ml,0.0
Perovskite_additives_concentrations_50 mM,0.0
Perovskite_additives_concentrations_8,0.0
Perovskite_band_gap_estimation_basis_EQE,0.0
Perovskite_band_gap_estimation_basis_Composition,0.0
Perovskite_band_gap_estimation_basis_Absorption Tauc-plot,0.0
Perovskite_band_gap_estimation_basis_Absorption,0.0
Perovskite_thickness_650,0.0
Perovskite_thickness_600,0.0
Perovskite_thickness_550,0.0
Perovskite_thickness_500,0.0
Perovskite_thickness_480,0.0
Perovskite_thickness_420,0.0
Perovskite_thickness_390.0 | 10.0,0.0
Perovskite_thickness_260,0.0
Perovskite_additives_concentrations_0.05,0.0
Perovskite_additives_concentrations_0.03,0.0
Perovskite_deposition_solvents_mixing_ratios_25; 4,0.0
Perovskite_deposition_solvents_mixing_ratios_7; 3,0.0
Perovskite_deposition_synthesis_atmosphere_Air >> Air,0.0
Perovskite_deposition_synthesis_atmosphere_Air >> N2 >> Air,0.0
Perovskite_deposition_synthesis_atmosphere_Ambient,0.0
Perovskite_deposition_synthesis_atmosphere_Ar; MAI; PbCl2,0.0
